tweet,label
"['sensitive', 'bitch', 'offend', 'lil', 'sorry']",1
"['karma', 'bitch']",1
"['fuck', 'ugly', 'bad', 'get', 'bitch', 'girl', 'dick', 'pregnant', 'dude', 'suck', 'head']",1
"['bitch', 'game', 'let', 'stop', 'call', 'lil', 'play']",1
"['time', 'hoe', 'clock']",1
"['niggas', 'worryin', 'bitch', 'instead', 'munnaaaa', 'nothing', 'fuckin', 'press', 'pussy']",1
"['hoe', 'find', 'section']",1
"['social', 'like', 'network', 'get', 'bitch', 'head']",1
"['bad', 'walk', 'bitch', 'die', 'funeral']",1
"['root', 'rightful', 'return', 'yankee', 'interest', 'sox', 'fan', 'series', 'aside', 'lose', 'owner', 'red', 'lifelong', 'world', 'put', 'ring']",0
"['real', 'lol', 'bitch', 'know']",1
"['charlie', 'elegido', 'ltimahora', 'baker', 'massachusetts', 'apracecall', 'gobernador', 'election2014', 'republicano']",0
"['date', 'females', 'think', 'cute', 'pussy']",1
"['self', 'bitch', 'enuff', 'love', 'juheard']",1
"['bitch', 'goth', 'razor', 'fresh', 'stocking', 'blade']",1
"['hate', 'nigga', 'hoe', 'idfk', 'ask']",1
"['win', 'big', 'bitch']",1
"['get', 'hair', 'bitch', 'pluck', 'know', 'real', 'nipple']",1
"['birth', 'bitch']",1
"['get', 'bitch', 'smart', 'look', 'cute', 'ratchet']",1
"['ass', 'twitter', 'somebody', 'jus', 'pic', 'smh']",1
"['life', 'slut', 'easy', 'bitch']",1
"['moon', 'power', 'dick', 'tonnnnniiiiiiggggghhht', 'effect', 'mean', 'ladie', 'better', 'pussy']",1
"['weight', 'people', 'calorie', 'think', 'eat', 'food', 'lose', 'clean', 'day', 'retard']",1
"['uni', 'suuuucks', 'bitch', 'lolol', 'suck']",1
"['bestfriend', 'gtfo', 'like', 'get', 'jump', 'bitch', 'upset', 'dude', 'pay', 'fine']",1
"['got', 'like', 'grade', 'thing', 'fail', '6th', 'fast', 'cum', 'think', 'wet', 'damn', 'pussy']",1
"['judge', 'get', 'gla', 'instead', 'feather', 'able', 'fur', 'eat', 'bird', 'feeder', 'look']",0
"['shameful', 'chew', 'night', 'leave', 'find', 'accidentally', 'eat', 'glow', 'mouth', 'firefly', 'yellow']",0
['bitch'],1
"['break', 'fuck', 'must', 'niggas', 'hurt', 'bitch', 'joo', 'stealin', 'heart']",1
"['distance', 'abo', 'long', 'grateful', 'hospitality', 'open', 'patient', 'travel', 'profound', 'volunteer', 'home']",0
"['wen', 'sum1', 'complimentz', 'look', 'liek', 'trash']",0
"['beef', 'handle', 'people', 'self', 'bitch', 'forreal', 'damn', 'lil', 'bro', 'bring']",1
"['julia', 'nominate', 'jig', 'hey', 'shocked', 'emm', 'completely', 'roberts', 'gown']",0
"['hater', 'great', 'job', 'cashman', 'contract', 'wrong', 'give', 'new', 'brian', 'yankees']",0
"['blame', 'wrong', 'cashman', 'flat', 'think', 'brian', 'yankees']",0
"['selective', 'ban', 'theory', 'abortion', 'today', 'pass', 'work', 'redneck', 'rep', 'florida', 'excuse', 'race']",0
"['bad', 'good', 'bitch', 'smoke', 'weed']",1
"['fuckin', 'steal', 'bitch', 'car']",1
"['ugly', 'bitch', 'tell', 'text']",1
"['feeling', 'sex', 'hoe', 'amp', 'man']",1
"['ass', 'boyfriend', 'ratchet', 'benz', 'bitch', 'minaj', 'smash', 'nicki']",1
"['hoe', 'trippin']",1
"['like', 'hate', 'bitch', 'hella', 'laundry', 'soul', 'bore', 'sincerely']",1
"['shit', 'wrd', 'lml', 'lol', 'haha', 'nah', 'pussy']",1
"['lml', 'shunsha', 'bitch', 'pasa', 'joda', 'waaa']",1
"['poetry', 'sing', 'maya', 'writing', 'angelou', 'bird', 'answer', 'song']",0
"['people', 'bitch', 'direction', 'boo', 'love', 'have', 'gaga', 'remember']",1
"['lmfao', 'scoop', 'bitch', 'daytime']",1
"['play', 'feel', 'flappy', 'bird']",0
"['promoter', 'bitch', 'hoe', 'amp', 'keyair', 'angels', 'female', 'angel', 'party']",1
"['fuck', 'relationship', 'sanctity', 'get', 'hoe', 'stop', 'woman', 'tell']",1
"['bad', 'like', 'thing', 'get', 'bitch', 'iont', 'type']",1
"['like', 'rambo', 'round', 'bitch', 'legal', 'ridin']",1
"['news', 'assault', 'stair', 'fox', 'message', 'think', 'victim', 'elevator', 'mocks', 'ray', 'rice']",0
"['obvious', 'associate', 'jordan', 'ghetto', 'hadda']",1
"['fuck', 'bad', 'nice', 'bitch', 'wanna', 'rich', 'house', 'big', 'filthy', 'amp', 'want', 'anytime']",1
['niggah'],1
"['short', 'pacer', 'pussy']",1
"['fuck', 'feel', 'like', 'wear', 'forget', 'coon', 'day', 'belt']",1
"['refuse', 'rick', 'charlie', 'crist', 'scott', 'electronic', 'appear', 'fan', 'illegal', 'debate', 'stage']",0
['pussy'],1
"['wrong', 'pray', 'bitch', 'lmaoo', 'nothing', 'brother']",1
"['well', 'piece', 'shit', 'probably', 'life', 'ghetto']",1
"['occupyslu', 'fuck', 'slap', 'say', 'white', 'bitch', 'choke', 'livestream', 'interview']",1
"['ass', 'kinda', 'thaat', 'bitch', 'buut', 'bae', 'lol']",1
"['term', 'cracker', 'baiter', 'tired', 'gee', 'racist', 'race']",1
"['gaza', 'people', 'fight', 'ghetto', 'rise']",0
"['slap', 'jacket', 'rapper', 'hackey', 'slapper', 'chance', 'cocky', 'sacker', 'faggot', 'jacker', 'happy', 'acid', 'khaki', 'soccer']",1
"['nigga', 'talk', 'eat', 'mouth', 'female', 'pussy']",1
"['weave', 'whiteculture', 'ghetto', 'thinking', 'perfectly', 'fine', 'extension', 'ratchet']",0
"['hoe', 'actin']",1
"['start', 'hoe', 'thank', 'cumme', 'scare', 'bruh']",1
"['fuck', 'get', 'low', 'cuff', 'hoe', 'know', 'season', 'special', 'deal', 'lonely']",1
"['luke', 'name', 'boy', 'bitch', 'know']",1
"['bitch', 'natalie', 'name', 'know']",1
"['get', 'pudding', 'twinkies', 'gatorade', 'pringle', 'cookie', 'rice']",0
"['small', 'kissin', 'lol', 'yessssss', 'lip', 'trash']",0
"['fuck', 'like', 'actual', 'loyal', 'hoe', 'girl', 'smh']",1
"['good', 'riddance', 'bitch']",1
"['knee', 'sex', 'bitch', 'want', 'tell']",1
"['dumb', 'hoe', 'soft', 'man']",1
"['dat', 'feel', 'hoe', 'fucc']",1
"['lie', 'freak', 'bitch', 'tell']",1
"['talkin', 'like', 'bitches', 'shit', 'hand', 'bout', 'bitch', 'pic', 'simple', 'hold', 'famous', 'upload', 'couple', 'want']",1
"['real', 'turn', 'bitch', 'quick']",1
"['option', 'eat', 'oreo', 'stuf', 'carton', 'mean', 'double']",0
"['bad', 'bitch']",1
"['inside', 'doubt', 'amwrite', 'story', 'self', 'creativity', 'amedite', 'let', 'responsible', 'writetip', 'cripple']",0
"['phoenix', 'wear', 'day', 'say', 'high', 'pink', 'fairy', 'parent', 'administrator', 'school', 'son', 'wing']",0
"['issue', 'interrupt', 'irrelevant', 'conversation', 'man', 'derail', 'sole', 'woman', 'purpose', 'quibble']",0
"['jealous', 'bitch', 'skinny', 'yeah', 'feed']",1
"['amazingtiming', 'bad', 'monkey']",0
"['waste', 'time', 'go', 'bitch', 'blink', 'cut', 'faster']",1
"['piss', 'hoe']",1
"['dinner', 'watch', 'nhl', 'bitch', 'dad', 'bar', 'king', 'sport', 'take', 'award']",1
"['exist', 'bad', 'loyal', 'bitch', 'want']",1
"['guy', 'maybe', 'tweet', 'good', 'hoe']",1
"['hahaha', 'fake', 'bitch']",1
"['speak', 'big', 'weak', 'bird']",0
"['break', 'word', 'hoe', 'face']",1
"['spray', 'seagull', 'anymore', 'british', 'bird', 'win', 'able', 'fly', 'justice', 'red', 'thug', 'paint']",0
"['shit', 'bird', 'work', 'lottery', 'hit', 'need', 'fucking']",1
"['bad', 'realise', 'book', 'bitch', 'overdue', 'look', 'library']",1
"['favourite', 'shit', 'bump', 'hoodie', 'hair', 'wear', 'good', 'time', 'scruffy', 'amp', 'nip', 'day', 'steal', 'course']",1
"['squinty', 'like', 'picture', 'asian', 'struggle', 'eye', 'have']",0
"['wife', 'dumb', 'hoe', 'help', 'financially', 'woman', 'sorry']",1
"['min', 'stim', 'electric', 'take', 'eeek', 'pussy']",1
"['charlie', 'crist', 'great', 'tcot', 'say', 'pjnet', 'htt', 'independent', 'ccot', 'teaparty', 'ocare']",0
['pussy'],1
"['get', 'gay', 'hoe']",1
"['thing', 'gays', 'houston', 'bitch', 'hoe', 'austin', 'wholesome']",1
"['like', 'caramel', 'apple', 'fresh', 'taste', 'bet', 'beyonce', 'pussy']",1
"['snob', 'chilly', 'like', 'cardigan', 'bitch', 'go', 'try', 'act', 'amex']",1
"['got', 'tweet', 'bitch', 'let', 'weak', 'couple', 'character']",1
"['cause', 'wigga', 'follow']",1
"['block', 'draw', 'bitch', 'bye']",1
"['fall', 'like', 'bitch', 'neymar']",1
"['lie', 'wack', 'bitch', 'sell', 'http', 'life', 'homeless', 'cut', 'mom', 'pussy']",1
"['address', 'daughter', 'sell', 'write', 'let', 'know', 'amp', 'miami', 'mom', 'pussy']",1
"['fact', 'sex', 'bitch', 'warn', 'amp', 'immigration', 'lie', 'review']",1
"['afraid', 'invite', 'talk', 'republicans', 'lie', 'want', 'pussy']",1
"['bird', 'corn', 'candy', 'halloween']",0
"['hate', 'trailer', 'trash']",1
['bitch'],1
"['feel', 'weave', 'bitch', 'humble', 'happy', 'discontinue', 'sale']",1
"['read', 'workin', 'bitch', 'mouth', 'lip']",1
"['niggas', 'bitch', 'hoe', 'greedy', 'these']",1
"['tweet', 'bitch', 'karmic', 'protect', 'sure', 'payback']",1
"['maryland', 'bunch', 'redneck', 'hateful']",1
"['idk', 'wit', 'answerd', 'convo', 'remind', 'bitch', 'smh']",1
"['family', 'hair', 'good', 'friend', 'dick', 'life', 'mess', 'sad', 'asshole', 'neighbor', 'nut', 'pussy']",1
"['hood', 'light', 'bird', 'honk', 'turn', 'horn', 'car', 'green', 'shut', 'lie', 'second', 'feed']",0
"['sorry4thewait', 'dedication', 'patty', 'childish', 'come', 'miguelito', 'feat', 'hoe', 'rich', 'tono', 'amp', 'young', 'soon', 'homie', 'mother']",1
"['want', 'hoe']",1
"['bitch', 'ocean']",1
"['twitter', 'rwnj', 'trayvon', 'martin', 'right', 'far', 'murder', 'mock', ""d'souza"", 'take', 'thanksgiving', 'hero']",0
"['ass', 'like', 'wen', 'brandon', 'nigga', 'hoe', 'bitch', 'smack', 'phelps', 'lil']",1
"['wife', 'pastor', 'christians', 'include', 'jihadi', 'sleep', 'massacre', 'amp', 'kid', 'muslims']",0
"['stand', 'night', 'bon', 'pom', 'lead', 'love', 'squad', 'cheer', 'torrence', 'feed']",0
"['bitch', 'sleep', 'master', 'work', 'lol', 'morning', 'yes']",1
['bitch'],1
"['come', 'till', 'draft', 'walk', 'nigga', 'today', 'find', 'lotto', 'young', 'cat', 'wait', 'nba', 'ticket', 'pussy']",1
"['play', 'surfer', 'bitch', 'subway']",1
"['putin', 'view', 'pussy', 'rebel', 'russians', 'surprise', 'support', 'obama']",1
"['beat', 'niggas', 'hoe', 'ona']",1
"['mcm', 'bitch', 'lil']",1
"['bird', 'fly', 'mandingo', 'straight', 'hotel', 'day', 'gangbange', 'room', 'experience']",1
"['seriously', 'sosa', 'bitch', 'love', 'omg']",1
"['like', 'start', 'club', 'pull', 'end', 'know', 'deep', 'muthaufckin', 'ride']",1
"['small', 'kissin', 'lol', 'lip', 'trash']",1
"['bitch', 'beach']",1
"['drinking', 'year', 'away', 'age', 'ice', 'old', 'legal', 'eat', 'bud', 'cream', 'ahaha', 'pussy']",1
"['dinner', 'nigga', 'bitch', 'makin', 'microwaveable', 'homemade', 'eatin']",1
"['beard', 'shit', 'grow', 'pussy', 'quit', 'tryin', 'shortcut', 'eat', 'hat', 'dawg', 'paint']",1
"['start', 'booty', 'thumb', 'rub', 'play', 'pussy']",1
"['stri', 'stripper', 'chick', 'bit', 'hoe', 'dick', 'air', 'grind', 'song', 'free', 'irony']",1
"['hoodrat', 'anthem', 'hoe', 'life', 'point', 'beyonce']",1
"['ugly', 'come', 'indirectly', 'disappoint', 'get', 'plan', 'hoe', 'kid', 'hope', 'don']",1
"['get', 'change', 'gay', 'faggot', 'rudy', 'money']",1
"['yes', 'fag', 'hate', 'answer']",1
"['team', 'game', 'talk', 'destroy', 'trash']",1
"['play', 'male', 'like', 'jingoi', 'anger', 'kim', 'power', 'casual', 'game', 'bird', 'amp', 'real', 'woman', 'fantasy']",0
"['swear', 'bitch', 'man']",1
"['people', 'get', 'askaugust', 'answer', 'different', 'tall', 'abo']",0
"['come', 'picture', 'pray', 'amp', 'today', 'yellow']",0
"['befriend', 'people', 'hate', 'bitch', 'hoe', 'hold', 'accountable', 'pussy']",1
"['chick', 'guitar', 'pale', 'hot', 'albino', 'play']",0
"['competition', 'bitch', 'go', 'host', 'badd']",1
"['bag', 'barely', 'sttooopp', 'tie', 'trash']",0
"['want', 'monkey', 'pet']",0
"['booty', 'win', 'big', 'bitch']",1
"['raise', 'generation', 'bunch', 'discipline', 'mindless', 'pussy']",1
"['like', 'niggas', 'ape', 'learn', 'gon', 'today']",1
"['apology', 'explain', 'understand', 'get', 'trash']",0
"['rape', 'stand', 'like', 'mock', 'jada', 'jadapose']",0
"['example', 'nigga', 'lame', 'perfect', 'happen', 'ray', 'pussy']",1
"['get', 'like', 'bae', 'hoe']",1
"['fuck', 'people', 'get', 'gay', 'hoe', 'know', 'straight', 'problem']",1
"['inside', 'dog', 'say', 'house', 'cat', 'mama', 'pussy']",1
"['break', 'time', 'loyal', 'nigga', 'girl', 'hoe', 'cheat']",1
"['personality', 'shit', 'okay', 'females', 'eyebrow', 'bitch', 'talk', 'nail', 'point']",1
"['gop', 'cue', 'liberal', 'tcot', 'scott', 'tim', 'left', 'attack', 'uncle', 'teaparty', 'tom']",0
"['wet', 'nike', 'water', 'trash']",1
"['whatchu', 'hoe', 'know', 'sayin', 'man']",0
"['catch', 'bitch', 'bud', 'prove', 'point']",1
"['niggas', 'plenty', 'bitch', 'hoe', 'know', 'love', 'fuckin']",1
"['link', 'fashoo', 'rambo', 'get', 'boy', 'pull', 'ona', 'bro', 'pussy']",1
"['get', 'homie', 'bitch', 'rocken']",1
"['shit', 'bitch', 'high', 'dick', 'dese', 'feed']",1
"['cause', 'nigger', 'end', 'day', 'want']",1
"['near', 'love', 'hoe', 'damn']",1
"['family', 'water', 'pill', 'get', 'hoe', 'pop', 'love', 'swiftly', 'red', 'take', 'need']",1
"['eat', 'literally', 'hoe', 'tryna']",1
"['guy', 'cause', 'like', 'feel', 'get', 'hoe', 'stop', 'amp', 'compete', 'choo', 'insecure', 'man']",1
"['fuck', 'noway', 'hoe', 'follower', 'glad', 'goal']",1
"['thick', 'walk', 'hoe', 'yankee', 'food', 'thigh']",1
"['fuck', 'nigg', 'good', 'right', 'man', 'pussy']",1
"['dumb', 'refrain', 'bitch']",1
"['come', 'like', 'get', 'bitch', 'right', 'sit', 'hoethea', 'mean', 'second']",1
"['get', 'loyalty', 'hoe', 'let', 'money']",1
"['bitch', 'update']",1
"['fuck', 'rap', 'eli', 'trash', 'manning']",1
"['bitch', 'game', 'hahahaha']",1
"['relationship', 'hoe', 'game', 'real', 'lie', 'want']",1
"['direction', 'nig', 'mtvhottest', 'fine', 'little']",1
['faggot'],1
"['rent', 'right', 'hoe', 'marry']",1
"['janky', 'lol', 'brooo', 'bitch']",1
"['fuck', 'cause', 'bitch', 'try', 'girl', 'honestyhour', 'better']",1
['bitch'],1
"['african', 'bitch']",1
"['trash', 'like', 'compliment', 'look']",0
"['time', 'bitch', 'try', 'hungry', 'care', 'business', 'day']",1
"['rapper', 'boy', 'nigga', 'chance', 'faggot', 'look', 'bruh']",1
"['bad', 'watch', 'faggot', 'stop', 'match']",1
"['trash', 'potato', 'mashed', 'instant']",0
"['rick', 'charlie', 'crist', 'scott', 'say', 'state', 'sunshine', 'shady']",0
"['church', 'text', 'bitch', 'tryna', 'dude', 'tommrow', 'nawl']",1
"['rihanna', 'like', 'bitch', 'think', 'look']",1
"['get', 'erase', 'bitch']",1
"['free', 'lul', 'hoe', 'tino']",1
"['bitch', 'saturday', 'welcome', 'know', 'privilege']",1
"['ass', 'constantly', 'nigga', 'bitch', 'lame', 'real', 'tell']",1
"['ass', 'quick', 'hoe', 'young', 'lil', 'plyin', 'beat']",1
"['bad', 'like', 'roll', 'good', 'bitch', 'amp', 'weed']",1
"['een', 'brief', 'ingezonden', 'lees', 'hoe', 'pesten', 'verdedigen', 'zich', 'gepeste', 'probeert', 'volkskrant', 'jongen']",1
"['people', 'say', 'confront', 'try', 'bitch', 'yes', 'love']",1
"['boy', 'yaasss', 'bitch', 'soulja', 'yaaass', 'turnt', 'have']",1
"['dumb', 'feeling', 'bitch', 'catch']",1
"['eyez', 'eye', 'bitch', 'shit']",1
"['post', 'story', 'message', 'hoe', 'deliver']",1
"['wife', 'message', 'hoe', 'instead', 'send', 'realize']",1
"['like', 'shit', 'time', 'tweet', 'bitch', 'basic', 'talk', 'day']",1
"['bad', 'bitch', 'hoe', 'pull', 'foreign', 'local', 'want', 'sooo']",1
"['interfere', 'conference', 'say', 'steinbrenner', 'george', 'decision', 'news', 'baseball', 'promise', 'yankees']",0
"['year', 'ban', 'gehrig', 'babe', 'girl', 'lou', 'old', 'strike', 'ruth', 'baseball', 'yankees']",0
"['trash', 'year', 'conference', 'lol', 'big', 'basketball']",0
"['ebola', 'get', 'worried', 'hoe', 'scary']",1
"['shit', 'bitch', 'line', 'card', 'god']",1
"['wes', 'ass', 'annalise', 'bitch', 'mind', 'girl', 'big', 'lose', 'scream', 'damn', 'htgawm', 'need', 'pantie']",1
"['tweakin', 'crucify', 'try', 'hoe']",1
"['ass', 'funny', 'normal', 'hoe', 'happen', 'dude']",1
"['like', 'flat', 'gun', 'nigga', 'run', 'bitch', 'fix', 'tire', 'ask', 'need', 'pussy']",1
"['everybody', 'glimpse', 'show', 'season', 'nfl', 'equal', 'trash']",0
"['ass', 'nigga', 'bitch', 'lebron', 'lol', 'look', 'make', 'spectacle']",1
"['word', 'witness', 'get', 'say', 'bitch', 'nigga', 'nut', 'town', 'damn', 'lil', 'lie']",1
"['like', 'fat', 'bitch', 'act', 'follow', 'want']",1
"['humpday', 'hoe']",1
"['shit', 'hurt', 'ago', 'week', 'beat', 'pussy']",1
"['wit', 'like', 'drake', 'jacket', 'bitch', 'man', 'letterman', 'smh', 'look', 'puddle', 'lay']",1
"['shit', 'bitch', 'mad', 'fukin']",1
"['get', 'tweet', 'spoil', ""som'n"", 'bitch', 'wanna', 'laugh', 'amp', 'fun']",1
"['handshake', 'bitch', 'make']",1
"['play', 'bitch', 'hoe']",1
"['drive', 'dusty', 'get', 'wear', 'nigga', 'bitch', 'hoe', 'rocawe', 'bae', 'august', 'car', 'amp', 'kid', 'alsina']",1
"['play', 'like', 'outside', 'bedroom', 'look', 'day', 'wait', 'window', 'kid', 'ground', 'pussy']",1
"['sidewalk', 'kill', 'way', 'ant', 'nigga', 'think', 'damn', 'pussy']",1
"['recognize', 'player', 'star', 'leave', 'hoe', 'fan', 'amp']",1
"['trashy', 'like', 'picture', 'comment', 'boy', 'girl', 'ghetto', 'insta']",1
"['lmfaooooo', 'toothless', 'hoe']",1
"['yank', 'afl', 'draft', 'system', 'american', 'bearbrother', 'list', 'couple', 'playing']",0
['hoe'],1
"['get', 'trash', 'poont']",0
"['fuck', 'shoot', 'hoe', 'apologize', 'lol', 'pussy']",1
"['fuck', 'ariana', 'bitch', 'probably', 'beyonce']",1
"['trust', 'bitch']",1
"['well', 'fckin', 'lol', 'nail', 'faggot', 'look', 'young', 'thug', 'tell']",1
"['guy', 'bad', 'feel', 'girlfriend', 'like', 'shit', 'bitch', 'damn', 'world', 'treat']",1
"['micheal', 'ramon', 'bitch', 'shawn', 'razor', 'amp', 'godfather']",1
"['like', 'ugh', 'dumb', 'bitch', 'talk', 'thank']",1
"['niggaz', 'back', 'bitch', 'bare']",1
"['snip', 'hoe']",1
"['ppl', '2yrs', 'mvp', 'ago', 'position', 'insane', 'win', 'crazy', '4get', 'pick', 'important', 'roy']",0
"['carry', 'fuck', 'see', 'trashy', 'ass', 'somebody', 'hate', 'bitch', 'woman', 'man']",1
"['order', 'carry', 'badge', 'muslim', 'israel', 'pray', 'nazis', 'aqsa', 'make', 'woman', 'yellow', 'remember']",1
"['loyal', 'grade', 'hoe', '5th']",1
"['hoe', 'lil']",1
"['nikeporn', 'nike', 'beanies']",1
"['charlie', 'way', 'ice', 'bucket', 'sheen', 'right', 'challenge']",0
"['compassionate', 'people', 'especially', 'sagittarius', 'one', 'care', 'want', 'abo']",0
"['white', 'finally', 'nigger', 'call', 'kid', 'duty']",1
"['hulkamania', 'run', 'wild', 'pussy']",1
"['lmaooo', 'car', 'hoe', 'know']",1
"['gala', 'find', 'instead', 'http', 'lose', 'bey', 'amp', 'jay', 'mock', 'proposal', 'met', 'give', 'ring']",0
"['duo', 'etamcru', 'breakfast', 'rome', 'new', 'graffiti', 'coffee', 'mural', 'streetart', 'morning', 'breakingnews', 'italy', 'trash']",0
"['bruhhh', 'nigga', 'bitch']",1
"['pointless', 'suppose', 'tweet', 'hoe', 'shout', 'instagram', 'twitt', 'need', 'jail', 'fucking']",1
"['iphone', 'spacecraft', 'moon', 'throw', 'time', 'computer', 'storage', 'go', 'bird', 'apollo', 'million']",0
"['anybody', 'injustice', 'moron', 'perceive', 'neighborhood', 'ferguson', 'trash', 'fucking']",1
"['shoot', 'cancer', 'cop', 'go', 'fergusonoctober', 'believe', 'young', 'cure', 'fine', 'man']",0
"['president', 'piece', 'issue', 'like', 'apology', 'shit', 'anti', 'secretary', 'israel', 'retarded', 'semitic', 'formal']",1
"['verdict', 'control', 'lobby', 'butthurt', 'democrat', 'number', 'birth', 'woman', 'deny', 'retard', 'hobby']",1
"['league', 'polanco', 'let', 'minor', 'sit', 'yankees']",0
"['diagnosis', 'start', 'go', 'quit', 'site', 'drug', 'web', 'lie', 'pussy']",1
"['bitch', 'booty', 'big', 'valentine', 'day', 'happy']",1
"['fuck', 'hallway', 'lunch', 'foriegn', 'staircase', 'eat', 'yeah', 'language', 'pussy']",1
"['like', 'mad', 'blame', 'bitch', 'bmb', 'parent', 'look', 'bald', 'head']",1
"['sour', 'toobad', 'loss', 'metronorth', 'metsfan', 'luv', 'fan', 'queensallday', 'drunk', 'yankees', 'ride']",0
"['trash', 'fail', 'statist', 'guncontrol', 'chance', 'nonsense', 'momsdemand', 'give', 'gunsense']",0
"['instagram', 'post', 'shit', 'hoe']",1
"['hank', 'get', 'shoutout', 'cheat', 'tranny', 'baskett']",1
"['balmy', 'autumn', 'smile', 'star', 'lover', 'nig', 'secluded', 'knowingly', 'kiss', 'bridge', 'wink']",0
"['like', 'right', 'weather', 'lol', 'scare', 'yellow']",0
"['nigger', 'tweet', 'like']",1
"['bitch', 'think']",1
"['hip', 'bitch', 'dick', 'hop', 'dead', 'terrible', 'suck']",1
"['niggas', 'get', 'rns', 'bitch', 'go', 'problem']",1
"['nice', 'tryin', 'bitch', 'try', 'hahaha', 'lol', 'look', 'haha']",1
"['bar', 'girl', 'pick', 'hoe']",1
"['internet', 'hoe', 'irl']",1
"['move', 'bitch', 'kanye', 'yep', 'tupac']",1
"['wit', 'merche', 'shit', 'bitch', 'smoke', 'let', 'music', 'turn', 'bet', 'play', 'slow', 'boosie', 'nap']",1
"['ass', 'hoe', 'point', 'damn', 'hit', 'rico']",1
"['mayweather', 'bitch', 'lol', 'floyd', 'stay', 'badd']",1
